item_id,user_id,rating,timestamp,model_attr,category,brand,year,user_attr,split
6437,715987,4.0,2016-03-09,Male,Headphones,TaoTronics,2015,Male,2
1697,715787,3.0,2016-03-09,Female,Computers & Accessories,Logitech,2011,Female,2
1236,144071,5.0,2016-03-09,Female&Male,Home Audio,Pyle,2011,Male,1
4213,716027,5.0,2016-03-09,Female,Camera & Photo,Nikon,2014,Male,0
6493,716031,5.0,2016-03-09,Male,Headphones,Sony,2015,Female,0
5709,259358,5.0,2016-03-09,Female,Computers & Accessories,Logitech,2014,Male,2
7721,716070,1.0,2016-03-10,Female,Headphones,TaoTronics,2015,Female,0
2355,115487,4.0,2016-03-10,Male,Headphones,Skullcandy,2012,Male,1
1575,716144,5.0,2016-03-10,Male,Headphones,Sony,2011,Female,0
1780,716159,1.0,2016-03-10,Male,Computers & Accessories,Logitech,2011,Male,0
2964,716178,5.0,2016-03-10,Female,Computers & Accessories,Fintie,2013,Female,0
111,469053,4.0,2016-03-10,Female&Male,Headphones,Panasonic,2006,Male,2
2031,133060,5.0,2016-03-10,Female,Computers & Accessories,Logitech,2012,Male,2
652,716275,5.0,2016-03-10,Female&Male,Computers & Accessories,Toshiba,2008,Male,0
5405,716326,5.0,2016-03-10,Female,Computers & Accessories,Apple,2014,Female,0
2129,419027,1.0,2016-03-10,Female&Male,Television & Video,Samsung,2012,Male,2
5054,716387,5.0,2016-03-10,Female&Male,Home Audio,TaoTronics,2014,Male,0
4581,716413,4.0,2016-03-10,Female,Camera & Photo,Fintie,2014,Male,0
6819,716418,4.0,2016-03-10,Female&Male,Headphones,Mpow,2015,Male,0
2586,716458,5.0,2016-03-10,Female,Camera & Photo,Polaroid,2012,Female,0
2586,716461,4.0,2016-03-10,Female,Camera & Photo,Polaroid,2012,Female,0
6687,716593,5.0,2016-03-10,Female&Male,Headphones,Mpow,2015,Female,0
6689,716605,5.0,2016-03-10,Female&Male,Headphones,Mpow,2015,Female,0
6689,716620,5.0,2016-03-10,Female&Male,Headphones,Mpow,2015,Female,0
3925,716627,5.0,2016-03-10,Female,Camera & Photo,Fujifilm,2014,Female,0
5209,129621,4.0,2016-03-10,Female,Camera & Photo,Neewer,2015,Female,2
3236,716681,5.0,2016-03-10,Female&Male,Headphones,JLAB,2013,Female,0
1124,213462,5.0,2016-03-10,Male,Computers & Accessories,Logitech,2009,Female,2
1124,716709,5.0,2016-03-10,Male,Computers & Accessories,Logitech,2009,Male,0
5951,716763,5.0,2016-03-10,Female,Headphones,Etre Jeune,2015,Female,0
1780,716788,4.0,2016-03-10,Male,Computers & Accessories,Logitech,2011,Male,0
4407,716890,4.0,2016-03-10,Male,Camera & Photo,Fujifilm,2014,Male,0
3195,716962,5.0,2016-03-11,Female&Male,Portable Audio & Video,Bose,2013,Male,0
5554,717002,5.0,2016-03-11,Female&Male,Portable Audio & Video,Pyle,2014,Male,0
5041,717027,5.0,2016-03-11,Male,Headphones,Bose,2014,Male,0
8828,351711,4.0,2016-03-11,Female&Male,Headphones,Tiamat,2016,Female,2
5041,717067,4.0,2016-03-11,Male,Headphones,Bose,2014,Male,0
3212,717110,5.0,2016-03-11,Male,Headphones,Sennheiser,2013,Male,0
1496,717243,5.0,2016-03-11,Female&Male,Headphones,JLAB,2010,Male,0
4009,717315,1.0,2016-03-11,Female&Male,Portable Audio & Video,DBPOWER,2014,Male,0
3539,637826,3.0,2016-03-11,Female,Accessories & Supplies,EldHus,2013,Male,2
6689,717341,5.0,2016-03-11,Female&Male,Headphones,Mpow,2015,Female,0
7349,717395,5.0,2016-03-11,Female&Male,Camera & Photo,Fujifilm,2015,Female,0
7349,717396,1.0,2016-03-11,Female&Male,Camera & Photo,Fujifilm,2015,Female,0
6018,717474,5.0,2016-03-11,Female,Camera & Photo,Fujifilm,2015,Female,0
5364,116443,5.0,2016-03-11,Female,Computers & Accessories,Apple,2014,Male,2
6396,717606,5.0,2016-03-11,Male,Headphones,Generic,2015,Female,0
1564,716955,5.0,2016-03-11,Female,Camera & Photo,Savage,2012,Female,0
6839,717656,5.0,2016-03-11,Female,Computers & Accessories,Plemo,2015,Female,0
451,716955,5.0,2016-03-11,Female,Camera & Photo,Savage,2013,Female,1
2355,717664,5.0,2016-03-11,Male,Headphones,Skullcandy,2012,Female,0
7895,717693,5.0,2016-03-11,Female,Camera & Photo,Fujifilm,2015,Female,0
5146,594722,5.0,2016-03-11,Female,Headphones,Jabra,2014,Male,2
1156,263529,5.0,2016-03-12,Female,Camera & Photo,Nikon,2009,Female,2
1605,717728,5.0,2016-03-12,Female,Camera & Photo,Neewer,2011,Female,0
2626,717745,3.0,2016-03-12,Female&Male,Headphones,EldHus,2013,Female,0
2201,64989,3.0,2016-03-12,Male,Accessories & Supplies,Polaroid,2013,Female,2
4696,717762,5.0,2016-03-12,Female,Computers & Accessories,Fintie,2014,Male,0
1670,717800,5.0,2016-03-12,Female&Male,Headphones,Bose,2011,Male,0
6465,717822,5.0,2016-03-12,Female&Male,Headphones,TaoTronics,2015,Female,0
3480,717912,5.0,2016-03-12,Male,Headphones,Sony,2013,Female,0
3480,717913,3.0,2016-03-12,Male,Headphones,Sony,2013,Female,0
9091,717924,5.0,2016-03-12,Male,Headphones,Etre Jeune,2016,Male,0
3452,717945,1.0,2016-03-12,Male,Car Electronics & GPS,Pyle,2013,Male,0
7827,493215,5.0,2016-03-12,Female,Accessories & Supplies,Etre Jeune,2015,Male,2
8341,5976,4.0,2016-03-12,Male,Camera & Photo,Neewer,2015,Male,2
7163,407443,4.0,2016-03-12,Female,Accessories & Supplies,ebasy,2015,Male,2
3660,718134,1.0,2016-03-12,Female&Male,Headphones,Sony,2014,Female,0
7809,718229,5.0,2016-03-12,Female&Male,Headphones,Mpow,2015,Female,0
4203,718238,4.0,2016-03-12,Female,Headphones,Bose,2014,Male,0
4203,718239,2.0,2016-03-12,Female,Headphones,Bose,2014,Male,0
8282,718306,5.0,2016-03-12,Female,Accessories & Supplies,EldHus,2015,Female,0
2400,444649,5.0,2016-03-12,Female&Male,Headphones,JLAB,2012,Female,2
5054,235748,5.0,2016-03-12,Female&Male,Home Audio,TaoTronics,2014,Male,2
5054,718377,4.0,2016-03-12,Female&Male,Home Audio,TaoTronics,2014,Male,0
6302,718420,5.0,2016-03-12,Male,Headphones,Skullcandy,2015,Female,0
4969,438735,5.0,2016-03-12,Male,Headphones,Bose,2015,Male,2
1911,718433,5.0,2016-03-12,Female&Male,Headphones,Sennheiser,2012,Female,0
6550,718450,1.0,2016-03-12,Male,Headphones,Sony,2015,Male,0
6437,718451,5.0,2016-03-12,Male,Headphones,TaoTronics,2015,Female,0
5948,58275,3.0,2016-03-13,Female&Male,Headphones,JLAB,2015,Male,2
7884,718493,3.0,2016-03-13,Female&Male,Headphones,Mpow,2015,Female,0
4446,718561,4.0,2016-03-13,Female&Male,Headphones,TaoTronics,2014,Female,0
6853,718609,5.0,2016-03-13,Female&Male,Headphones,Tiamat,2015,Female,0
3092,718644,3.0,2016-03-13,Female,Headphones,Sony,2013,Female,0
3106,718779,3.0,2016-03-13,Female,Computers & Accessories,Bose,2013,Male,0
2031,718802,4.0,2016-03-13,Female,Computers & Accessories,Logitech,2012,Female,0
5054,718889,5.0,2016-03-13,Female&Male,Home Audio,TaoTronics,2014,Female,0
7721,203275,5.0,2016-03-13,Female,Headphones,TaoTronics,2015,Female,2
5989,719023,4.0,2016-03-13,Female&Male,Computers & Accessories,Plemo,2015,Male,0
6794,719058,5.0,2016-03-13,Female&Male,Headphones,ebasy,2015,Female,0
5402,502736,3.0,2016-03-13,Female,Wearable Technology,Sony,2014,Male,2
3150,719093,2.0,2016-03-13,Male,Headphones,Philips,2013,Male,0
1605,719119,5.0,2016-03-13,Female,Camera & Photo,Neewer,2011,Male,0
647,719166,5.0,2016-03-13,Male,Computers & Accessories,Logitech,2008,Female,0
647,719167,5.0,2016-03-13,Male,Computers & Accessories,Logitech,2008,Female,0
5209,705468,5.0,2016-03-14,Female,Camera & Photo,Neewer,2015,Male,0
2400,719209,5.0,2016-03-14,Female&Male,Headphones,JLAB,2012,Female,0
4664,517168,5.0,2016-03-14,Female,Computers & Accessories,Fintie,2014,Female,2
5951,251547,2.0,2016-03-14,Female,Headphones,Etre Jeune,2015,Male,2
7895,719325,5.0,2016-03-14,Female,Camera & Photo,Fujifilm,2015,Female,0
5156,719336,5.0,2016-03-14,Female,Portable Audio & Video,Bose,2014,Male,0
4209,719366,4.0,2016-03-14,Female,Headphones,Bose,2014,Male,0
2410,719377,5.0,2016-03-14,Female&Male,Portable Audio & Video,Pyle,2013,Female,0
6726,719472,5.0,2016-03-14,Female&Male,Camera & Photo,Polaroid,2015,Female,0
1013,719474,3.0,2016-03-14,Female&Male,Home Audio,Pyle,2009,Male,0
7827,29662,5.0,2016-03-14,Female,Accessories & Supplies,Etre Jeune,2015,Male,2
6871,396302,5.0,2016-03-14,Female,Headphones,Etre Jeune,2015,Male,2
6444,719556,3.0,2016-03-14,Female&Male,Camera & Photo,Fujifilm,2015,Female,0
2355,719560,4.0,2016-03-14,Male,Headphones,Skullcandy,2012,Female,0
4407,719573,5.0,2016-03-14,Male,Camera & Photo,Fujifilm,2014,Female,0
4407,719574,5.0,2016-03-14,Male,Camera & Photo,Fujifilm,2014,Female,0
111,719593,5.0,2016-03-14,Female&Male,Headphones,Panasonic,2006,Male,0
111,719596,1.0,2016-03-14,Female&Male,Headphones,Panasonic,2006,Male,0
6355,719717,4.0,2016-03-14,Male,Computers & Accessories,LSS,2015,Female,0
2159,719721,5.0,2016-03-14,Male,Portable Audio & Video,Uniden,2012,Male,0
1777,719730,1.0,2016-03-14,Male,Portable Audio & Video,Sony,2011,Male,0
2450,388559,3.0,2016-03-14,Female,Headphones,Sony,2014,Male,2
5366,719757,5.0,2016-03-14,Male,Portable Audio & Video,Sony,2014,Male,0
7828,273834,4.0,2016-03-14,Female&Male,Headphones,Bose,2015,Male,2
1125,719821,3.0,2016-03-14,Female&Male,Home Audio,Pyle,2009,Male,0
2728,719860,5.0,2016-03-14,Male,Camera & Photo,Sony,2013,Male,0
1367,719898,1.0,2016-03-14,Male,Computers & Accessories,Linksys,2015,Male,0
5580,719920,4.0,2016-03-14,Female,Headphones,JLAB,2014,Female,0
8736,719951,5.0,2016-03-14,Female&Male,Computers & Accessories,Fintie,2015,Female,0
5171,720010,5.0,2016-03-14,Female&Male,Portable Audio & Video,Bose,2014,Male,0
8282,720035,5.0,2016-03-14,Female,Accessories & Supplies,EldHus,2015,Male,0
2983,720141,5.0,2016-03-15,Female,Computers & Accessories,Fintie,2013,Female,0
7729,220110,4.0,2016-03-15,Male,Camera & Photo,Vivitar,2015,Male,2
5806,720187,4.0,2016-03-15,Female&Male,Accessories & Supplies,Fintie,2015,Female,0
111,720188,5.0,2016-03-15,Female&Male,Headphones,Panasonic,2006,Female,0
1780,720252,5.0,2016-03-15,Male,Computers & Accessories,Logitech,2011,Female,0
4058,720259,5.0,2016-03-15,Male,Computers & Accessories,LSS,2014,Female,0
5041,720277,5.0,2016-03-15,Male,Headphones,Bose,2014,Male,0
1780,720295,3.0,2016-03-15,Male,Computers & Accessories,Logitech,2011,Male,0
1780,720296,4.0,2016-03-15,Male,Computers & Accessories,Logitech,2011,Female,0
4407,720328,5.0,2016-03-15,Male,Camera & Photo,Fujifilm,2014,Female,0
1496,720396,4.0,2016-03-15,Female&Male,Headphones,JLAB,2010,Female,0
259,720417,5.0,2016-03-15,Male,Headphones,Sennheiser,2005,Male,0
6742,720480,1.0,2016-03-15,Male,Headphones,Philips,2018,Male,0
4969,242605,5.0,2016-03-15,Male,Headphones,Bose,2015,Male,2
8624,549040,5.0,2016-03-15,Female,Headphones,Pyle,2016,Female,2
3106,720714,5.0,2016-03-15,Female,Computers & Accessories,Bose,2013,Female,0
5209,720852,5.0,2016-03-15,Female,Camera & Photo,Neewer,2015,Female,0
7884,720896,3.0,2016-03-15,Female&Male,Headphones,Mpow,2015,Male,0
1705,720295,4.0,2016-03-15,Male,Computers & Accessories,Philips,2012,Male,2
5580,569452,4.0,2016-03-15,Female,Headphones,JLAB,2014,Female,2
3524,721021,5.0,2016-03-16,Male,Headphones,Skullcandy,2014,Female,0
2083,721031,5.0,2016-03-16,Male,Camera & Photo,Sony,2012,Male,0
8828,721065,4.0,2016-03-16,Female&Male,Headphones,Tiamat,2016,Female,0
5405,721068,5.0,2016-03-16,Female,Computers & Accessories,Apple,2014,Male,0
6018,721144,5.0,2016-03-16,Female,Camera & Photo,Fujifilm,2015,Female,0
2031,240338,5.0,2016-03-16,Female,Computers & Accessories,Logitech,2012,Male,2
6689,144493,5.0,2016-03-16,Female&Male,Headphones,Mpow,2015,Female,2
6328,700009,4.0,2016-03-16,Female&Male,Home Audio,TaoTronics,2015,Female,2
5364,721188,1.0,2016-03-16,Female,Computers & Accessories,Apple,2014,Male,0
1575,721205,3.0,2016-03-16,Male,Headphones,Sony,2011,Male,0
7888,721302,2.0,2016-03-16,Female&Male,Headphones,TaoTronics,2015,Male,0
7888,721319,5.0,2016-03-16,Female&Male,Headphones,TaoTronics,2015,Male,0
5748,45160,2.0,2016-03-16,Female&Male,Portable Audio & Video,Mpow,2015,Female,0
5041,221832,5.0,2016-03-16,Male,Headphones,Bose,2014,Male,2
7163,721409,5.0,2016-03-16,Female,Accessories & Supplies,ebasy,2015,Female,0
2556,721454,5.0,2016-03-16,Female,Camera & Photo,Savage,2014,Female,0
7827,721468,5.0,2016-03-16,Female,Accessories & Supplies,Etre Jeune,2015,Male,0
6819,721542,5.0,2016-03-16,Female&Male,Headphones,Mpow,2015,Female,0
5806,721554,5.0,2016-03-16,Female&Male,Accessories & Supplies,Fintie,2015,Male,0
1056,721591,4.0,2016-03-16,Male,Car Electronics & GPS,Uniden,2011,Male,0
7506,669332,5.0,2016-03-16,Male,Computers & Accessories,XShields,2017,Female,2
3150,721619,2.0,2016-03-16,Male,Headphones,Philips,2013,Male,0
1258,721622,4.0,2016-03-16,Female&Male,Camera & Photo,Fujifilm,2010,Male,0
4407,721648,2.0,2016-03-16,Male,Camera & Photo,Fujifilm,2014,Female,0
4407,721144,5.0,2016-03-16,Male,Camera & Photo,Fujifilm,2014,Female,2
5273,721708,5.0,2016-03-16,Female&Male,Portable Audio & Video,Bose,2014,Female,0
3384,721739,5.0,2016-03-16,Female,Camera & Photo,Fujifilm,2014,Female,0
3384,721740,5.0,2016-03-16,Female,Camera & Photo,Fujifilm,2014,Female,0
5156,721778,5.0,2016-03-16,Female,Portable Audio & Video,Bose,2014,Female,0
5156,721780,5.0,2016-03-16,Female,Portable Audio & Video,Bose,2014,Female,0
5122,691147,1.0,2016-03-17,Female,Security & Surveillance,Samsung,2016,Male,0
9027,10200,5.0,2016-03-17,Male,Camera & Photo,Panasonic,2016,Male,2
1432,721935,5.0,2016-03-17,Female,Computers & Accessories,Fujifilm,2010,Female,0
5156,721975,2.0,2016-03-17,Female,Portable Audio & Video,Bose,2014,Female,0
3403,722043,4.0,2016-03-17,Female&Male,Headphones,EldHus,2013,Female,0
2031,722071,4.0,2016-03-17,Female,Computers & Accessories,Logitech,2012,Male,0
1911,722082,5.0,2016-03-17,Female&Male,Headphones,Sennheiser,2012,Female,0
7721,186810,4.0,2016-03-17,Female,Headphones,TaoTronics,2015,Male,2
1359,722126,5.0,2016-03-17,Female&Male,Camera & Photo,Kodak,2010,Male,0
4271,722183,5.0,2016-03-17,Male,Computers & Accessories,LSS,2014,Female,0
7827,722222,5.0,2016-03-17,Female,Accessories & Supplies,Etre Jeune,2015,Male,0
7828,722251,4.0,2016-03-17,Female&Male,Headphones,Bose,2015,Male,0
111,722274,5.0,2016-03-17,Female&Male,Headphones,Panasonic,2006,Female,0
6018,722338,5.0,2016-03-17,Female,Camera & Photo,Fujifilm,2015,Female,0
8736,722359,5.0,2016-03-17,Female&Male,Computers & Accessories,Fintie,2015,Female,0
2540,722368,2.0,2016-03-17,Male,Headphones,JLAB,2012,Female,0
5749,722370,5.0,2016-03-17,Female,Car Electronics & GPS,Mpow,2014,Female,0
7895,722414,5.0,2016-03-17,Female,Camera & Photo,Fujifilm,2015,Female,0
647,722467,5.0,2016-03-17,Male,Computers & Accessories,Logitech,2008,Female,0
7884,118074,4.0,2016-03-17,Female&Male,Headphones,Mpow,2015,Male,1
6599,722520,5.0,2016-03-17,Female,Camera & Photo,Nikon,2015,Female,0
3173,722522,5.0,2016-03-17,Female&Male,Computers & Accessories,ViewSonic,2013,Male,0
683,216689,5.0,2016-03-17,Female,Camera & Photo,Gary Fong,2009,Male,2
1575,722573,4.0,2016-03-17,Male,Headphones,Sony,2011,Male,0
6791,173768,5.0,2016-03-17,Female,Camera & Photo,Olympus,2015,Male,2
7497,281400,5.0,2016-03-17,Male,Camera & Photo,Sony,2015,Male,1
7597,281400,2.0,2016-03-17,Male,Car Electronics & GPS,Garmin,2015,Male,2
3822,722648,5.0,2016-03-17,Female,Computers & Accessories,Fintie,2015,Female,0
4543,722183,3.0,2016-03-17,Male,Computers & Accessories,LSS,2014,Female,2
1560,247630,5.0,2016-03-17,Female&Male,Accessories & Supplies,Sennheiser,2012,Male,1
5366,722707,5.0,2016-03-17,Male,Portable Audio & Video,Sony,2014,Female,0
638,528193,5.0,2016-03-18,Male,Car Electronics & GPS,Pyle,2008,Male,2
6194,722896,5.0,2016-03-18,Female,Computers & Accessories,IRULU,2015,Female,0
5430,722905,5.0,2016-03-18,Female&Male,Portable Audio & Video,Pyle,2014,Male,0
521,232514,4.0,2016-03-18,Male,Camera & Photo,Olympus,2008,Male,0
3054,722946,5.0,2016-03-18,Female,Headphones,Sennheiser,2013,Male,0
647,723058,5.0,2016-03-18,Male,Computers & Accessories,Logitech,2008,Male,0
647,723059,5.0,2016-03-18,Male,Computers & Accessories,Logitech,2008,Male,0
4539,723065,5.0,2016-03-18,Female&Male,Accessories & Supplies,EldHus,2014,Male,0
8954,158442,5.0,2016-03-18,Female,Accessories & Supplies,EldHus,2016,Male,2
4542,532298,2.0,2016-03-18,Male,Computers & Accessories,Logitech,2014,Male,2
2129,723192,1.0,2016-03-18,Female&Male,Television & Video,Samsung,2012,Female,0
8701,723225,5.0,2016-03-18,Female&Male,Headphones,EldHus,2015,Female,0
2031,723228,4.0,2016-03-18,Female,Computers & Accessories,Logitech,2012,Female,0
1722,723252,5.0,2016-03-18,Female&Male,Computers & Accessories,Jabra,2012,Female,0
1124,723269,4.0,2016-03-18,Male,Computers & Accessories,Logitech,2009,Female,0
2031,723281,5.0,2016-03-18,Female,Computers & Accessories,Logitech,2012,Male,0
3426,242911,4.0,2016-03-18,Female&Male,Headphones,JLAB,2013,Male,2
111,723294,5.0,2016-03-18,Female&Male,Headphones,Panasonic,2006,Male,0
5009,187437,4.0,2016-03-18,Female&Male,Headphones,Mpow,2014,Male,2
3468,723427,5.0,2016-03-18,Female,Portable Audio & Video,Pyle,2014,Female,0
3090,723432,5.0,2016-03-18,Female,Home Audio,Pyle,2013,Male,0
1259,723436,5.0,2016-03-18,Male,Portable Audio & Video,Philips,2010,Male,0
6689,605774,4.0,2016-03-18,Female&Male,Headphones,Mpow,2015,Male,2
5041,723454,1.0,2016-03-18,Male,Headphones,Bose,2014,Male,0
683,709538,1.0,2016-03-18,Female,Camera & Photo,Gary Fong,2009,Male,0
5748,723465,5.0,2016-03-18,Female&Male,Portable Audio & Video,Mpow,2015,Female,0
946,723198,5.0,2016-03-18,Female,Camera & Photo,Nikon,2011,Male,2
3608,723505,5.0,2016-03-18,Female,Camera & Photo,Vivitar,2014,Male,0
5156,723508,5.0,2016-03-18,Female,Portable Audio & Video,Bose,2014,Female,0
1250,723590,5.0,2016-03-19,Male,Security & Surveillance,Uniden,2010,Female,0
111,674485,5.0,2016-03-19,Female&Male,Headphones,Panasonic,2006,Male,1
1882,723626,5.0,2016-03-19,Female&Male,Headphones,JLAB,2011,Female,0
8125,723641,5.0,2016-03-19,Female,Computers & Accessories,Fintie,2016,Female,0
8751,723679,5.0,2016-03-19,Female,Accessories & Supplies,EldHus,2015,Male,0
8195,723684,5.0,2016-03-19,Female&Male,Headphones,Skullcandy,2015,Female,0
5138,723694,1.0,2016-03-19,Female,Headphones,Bose,2014,Female,0
2031,272850,5.0,2016-03-19,Female,Computers & Accessories,Logitech,2012,Male,2
5200,723714,5.0,2016-03-19,Female,Computers & Accessories,Fintie,2015,Female,0
2798,723788,5.0,2016-03-19,Female,Computers & Accessories,Fintie,2013,Female,0
2979,723802,5.0,2016-03-19,Female,Camera & Photo,Canon,2013,Male,0
8192,362661,5.0,2016-03-19,Female,Computers & Accessories,Fintie,2015,Male,1
3897,723826,4.0,2016-03-19,Female,Headphones,Pyle,2014,Female,0
324,723857,5.0,2016-03-19,Male,Camera & Photo,Olympus,2006,Male,0
8736,640161,5.0,2016-03-19,Female&Male,Computers & Accessories,Fintie,2015,Male,2
8466,605740,5.0,2016-03-19,Female,Accessories & Supplies,Etre Jeune,2015,Female,2
5580,686190,4.0,2016-03-19,Female,Headphones,JLAB,2014,Female,2
1772,723973,5.0,2016-03-19,Female,Computers & Accessories,Logitech,2011,Female,0
17,723986,1.0,2016-03-19,Female,Camera & Photo,Fujifilm,2003,Female,0
2107,724002,5.0,2016-03-19,Female,Camera & Photo,Savage,2018,Male,0
6853,272107,5.0,2016-03-19,Female&Male,Headphones,Tiamat,2015,Female,2
4407,724076,5.0,2016-03-19,Male,Camera & Photo,Fujifilm,2014,Female,0
2964,724079,5.0,2016-03-19,Female,Computers & Accessories,Fintie,2013,Male,0
7827,105860,5.0,2016-03-19,Female,Accessories & Supplies,Etre Jeune,2015,Male,2
2863,724126,5.0,2016-03-19,Male,Computers & Accessories,EldHus,2013,Female,0
4959,491363,5.0,2016-03-19,Female,Headphones,Sony,2015,Male,2
4446,724146,3.0,2016-03-19,Female&Male,Headphones,TaoTronics,2014,Male,0
3925,724153,5.0,2016-03-19,Female,Camera & Photo,Fujifilm,2014,Female,0
5364,724209,2.0,2016-03-20,Female,Computers & Accessories,Apple,2014,Female,0
3092,724233,5.0,2016-03-20,Female,Headphones,Sony,2013,Male,0
2873,724314,5.0,2016-03-20,Female&Male,Headphones,JLAB,2014,Female,0
6437,724322,5.0,2016-03-20,Male,Headphones,TaoTronics,2015,Female,0
5948,724336,5.0,2016-03-20,Female&Male,Headphones,JLAB,2015,Male,0
1605,427334,3.0,2016-03-20,Female,Camera & Photo,Neewer,2011,Male,2
4268,724370,5.0,2016-03-20,Female,Camera & Photo,Fujifilm,2014,Male,0
2569,724387,5.0,2016-03-20,Female&Male,Camera & Photo,ViewSonic,2012,Male,0
7645,724423,3.0,2016-03-20,Male,Headphones,Bose,2015,Male,0
647,373297,5.0,2016-03-20,Male,Computers & Accessories,Logitech,2008,Male,2
1780,724444,4.0,2016-03-20,Male,Computers & Accessories,Logitech,2011,Female,0
7869,724480,5.0,2016-03-20,Female,Headphones,Bose,2015,Male,0
5054,724504,5.0,2016-03-20,Female&Male,Home Audio,TaoTronics,2014,Male,0
17,724528,5.0,2016-03-20,Female,Camera & Photo,Fujifilm,2003,Female,0
4407,724549,5.0,2016-03-20,Male,Camera & Photo,Fujifilm,2014,Female,0
111,724599,5.0,2016-03-20,Female&Male,Headphones,Panasonic,2006,Male,0
5728,724631,5.0,2016-03-20,Male,Computers & Accessories,XShields,2015,Female,0
4446,724642,5.0,2016-03-20,Female&Male,Headphones,TaoTronics,2014,Male,0
2586,724647,5.0,2016-03-20,Female,Camera & Photo,Polaroid,2012,Female,0
2586,133393,5.0,2016-03-20,Female,Camera & Photo,Polaroid,2012,Female,2
2031,724672,5.0,2016-03-20,Female,Computers & Accessories,Logitech,2012,Female,0
5041,6735,5.0,2016-03-20,Male,Headphones,Bose,2014,Male,2
2502,724721,3.0,2016-03-20,Female,Computers & Accessories,ViewSonic,2012,Female,0
2031,203136,5.0,2016-03-20,Female,Computers & Accessories,Logitech,2012,Male,2
3195,724790,5.0,2016-03-20,Female&Male,Portable Audio & Video,Bose,2013,Female,0
8282,724393,5.0,2016-03-20,Female,Accessories & Supplies,EldHus,2015,Male,2
5580,724825,4.0,2016-03-20,Female,Headphones,JLAB,2014,Male,0
5142,724835,2.0,2016-03-20,Female,Headphones,Jabra,2014,Male,0
2031,503417,5.0,2016-03-20,Female,Computers & Accessories,Logitech,2012,Male,1
7888,414866,1.0,2016-03-21,Female&Male,Headphones,TaoTronics,2015,Female,0
8225,724967,5.0,2016-03-21,Female,Computers & Accessories,Cooper Cases,2016,Female,0
7721,725020,5.0,2016-03-21,Female,Headphones,TaoTronics,2015,Female,0
2956,725037,5.0,2016-03-21,Female,Computers & Accessories,Fintie,2013,Male,0
1447,725071,5.0,2016-03-21,Female&Male,Headphones,Bose,2010,Female,0
6396,725072,5.0,2016-03-21,Male,Headphones,Generic,2015,Female,0
6238,121863,5.0,2016-03-21,Female,Camera & Photo,Fujifilm,2015,Male,0
5405,725103,5.0,2016-03-21,Female,Computers & Accessories,Apple,2014,Female,0
7828,725126,4.0,2016-03-21,Female&Male,Headphones,Bose,2015,Male,0
5178,725192,3.0,2016-03-21,Male,Headphones,Skullcandy,2014,Male,0
5209,725217,4.0,2016-03-21,Female,Camera & Photo,Neewer,2015,Male,0
1367,725263,2.0,2016-03-21,Male,Computers & Accessories,Linksys,2015,Female,0
5580,725266,5.0,2016-03-21,Female,Headphones,JLAB,2014,Female,0
8701,725281,2.0,2016-03-21,Female&Male,Headphones,EldHus,2015,Female,0
1124,121863,5.0,2016-03-21,Male,Computers & Accessories,Logitech,2009,Male,0
1124,725288,5.0,2016-03-21,Male,Computers & Accessories,Logitech,2009,Male,0
3173,725299,5.0,2016-03-21,Female&Male,Computers & Accessories,ViewSonic,2013,Male,0
3195,725304,5.0,2016-03-21,Female&Male,Portable Audio & Video,Bose,2013,Female,0
647,725325,5.0,2016-03-21,Male,Computers & Accessories,Logitech,2008,Male,0
1861,725361,3.0,2016-03-21,Female,Accessories & Supplies,EldHus,2011,Male,0
8817,725369,5.0,2016-03-21,Female&Male,Portable Audio & Video,Uniden,2016,Female,0
8341,725378,4.0,2016-03-21,Male,Camera & Photo,Neewer,2015,Male,0
2223,725410,5.0,2016-03-21,Male,Portable Audio & Video,Uniden,2012,Male,0
8074,725502,5.0,2016-03-21,Female&Male,Television & Video,DBPOWER,2015,Male,0
5948,725555,4.0,2016-03-21,Female&Male,Headphones,JLAB,2015,Male,0
7255,725583,2.0,2016-03-21,Female,Computers & Accessories,Generic,2015,Female,0
5273,474724,5.0,2016-03-21,Female&Male,Portable Audio & Video,Bose,2014,Male,0
1575,725703,4.0,2016-03-21,Male,Headphones,Sony,2011,Female,0
3150,725771,1.0,2016-03-21,Male,Headphones,Philips,2013,Male,0
5459,725794,5.0,2016-03-21,Female&Male,Home Audio,Pyle,2014,Male,0
3106,725894,5.0,2016-03-22,Female,Computers & Accessories,Bose,2013,Female,0
3009,725896,5.0,2016-03-22,Female,Camera & Photo,Fujifilm,2013,Female,0
8192,725914,5.0,2016-03-22,Female,Computers & Accessories,Fintie,2015,Female,0
5178,726044,5.0,2016-03-22,Male,Headphones,Skullcandy,2014,Female,0
5405,726063,5.0,2016-03-22,Female,Computers & Accessories,Apple,2014,Female,0
5405,726065,5.0,2016-03-22,Female,Computers & Accessories,Apple,2014,Female,0
111,341823,5.0,2016-03-22,Female&Male,Headphones,Panasonic,2006,Male,2
7713,726159,5.0,2016-03-22,Female,Camera & Photo,Koolertron,2015,Female,0
2031,726199,5.0,2016-03-22,Female,Computers & Accessories,Logitech,2012,Male,0
6835,726244,3.0,2016-03-22,Female,Headphones,Mpow,2015,Male,0
1496,726245,1.0,2016-03-22,Female&Male,Headphones,JLAB,2010,Male,0
